Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Url
2020,Bayern Munich,Bundesliga,Robert Lewandowski,POL,FW,30,1988,30.7,1203,15,39,458,785,257,1174,60,106,56.6,70,2,902,3777,1745,117,44,28,84,62,1606,1000,62.3,414,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2020,Bayern Munich,Bundesliga,Javi Martínez,ESP,"DF,MF",30,1988,7.5,675,53,290,400,25,3,668,3,4,75,3,0,452,2403,1200,36,5,0,1,0,491,481,98,6,https://fbref.com/en/players/7f97771d/Javi-Martinez
2020,Bayern Munich,Bundesliga,Thomas Müller,GER,"MF,FW",29,1989,25.1,1650,12,112,768,848,172,1578,23,45,51.1,26,0,1084,4608,2723,153,43,20,57,25,1652,1280,77.5,358,https://fbref.com/en/players/3c6089ab/Thomas-Muller
2020,Bayern Munich,Bundesliga,Jamal Musiala,GER,MF,16,2003,0,7,0,0,2,5,0,7,0,0,NA,0,0,6,34,8,0,0,0,0,0,7,7,100,0,https://fbref.com/en/players/2c0558b8/Jamal-Musiala
2020,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,33,1986,33,1505,1120,1477,34,0,0,1268,1,2,50,2,0,886,4269,2303,0,0,0,1,0,900,899,99.9,0,https://fbref.com/en/players/8778c910/Manuel-Neuer
2020,Bayern Munich,Bundesliga,Álvaro Odriozola,ESP,DF,23,1995,1.7,127,2,18,58,63,4,114,3,6,50,3,1,99,519,296,18,7,2,6,3,116,99,85.3,17,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2020,Bayern Munich,Bundesliga,Kwasi Okyere Wriedt,GHA,FW,25,1994,0.2,5,0,0,1,4,0,5,1,1,100,1,0,3,18,2,0,0,0,0,0,9,5,55.6,3,https://fbref.com/en/players/7124239e/Kwasi-Okyere-Wriedt
2020,Bayern Munich,Bundesliga,Benjamin Pavard,FRA,DF,23,1996,31,2803,110,778,1612,615,44,2560,17,32,53.1,18,0,1915,8678,5053,194,75,4,25,12,2124,2030,95.6,67,https://fbref.com/en/players/45a03961/Benjamin-Pavard
2020,Bayern Munich,Bundesliga,Ivan Perišić,CRO,"FW,MF",30,1989,13.4,782,13,76,289,455,110,746,12,22,54.5,12,0,510,2748,1512,82,16,24,25,15,755,588,77.9,163,https://fbref.com/en/players/6fe90922/Ivan-Perisic
2020,Bayern Munich,Bundesliga,Chris Richards,USA,DF,19,2000,0.1,5,0,1,4,0,0,5,0,0,NA,0,0,2,13,0,0,0,0,0,0,4,4,100,0,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2020,Bayern Munich,Bundesliga,Renato Sanches,POR,MF,21,1997,0.1,10,0,1,4,5,1,10,0,0,NA,0,0,9,46,26,2,0,0,1,0,9,9,100,2,https://fbref.com/en/players/032f894e/Renato-Sanches
2020,Bayern Munich,Bundesliga,Sarpreet Singh,NZL,"FW,MF",20,1999,0.8,33,0,3,15,16,3,33,0,0,NA,0,0,27,118,56,3,1,0,0,1,34,27,79.4,5,https://fbref.com/en/players/4ba886c6/Sarpreet-Singh
2020,Bayern Munich,Bundesliga,Niklas Süle,GER,DF,23,1995,7.1,680,85,385,327,19,5,677,2,2,100,2,0,518,2744,1540,32,1,0,3,1,549,547,99.6,6,https://fbref.com/en/players/e33c06cf/Niklas-Sule
2020,Bayern Munich,Bundesliga,Corentin Tolisso,FRA,MF,24,1994,7.1,645,11,83,435,171,27,637,7,11,63.6,8,0,491,2208,872,44,14,1,6,13,570,520,91.2,54,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
2020,Bayern Munich,Bundesliga,Sven Ulreich,GER,GK,30,1988,1,56,51,56,0,0,0,46,0,0,NA,0,0,32,93,48,0,0,0,0,0,36,35,97.2,0,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich
2020,Bayern Munich,Bundesliga,Joshua Zirkzee,NED,"FW,MF",18,2001,3.3,124,1,3,52,74,23,123,1,1,100,1,0,81,222,66,5,1,2,9,5,132,88,66.7,36,https://fbref.com/en/players/028e70b9/Joshua-Zirkzee
2020,Dortmund,Bundesliga,Manuel Akanji,SUI,DF,24,1995,25.7,2161,235,1147,1086,80,15,2093,8,12,66.7,9,1,1589,8961,4606,112,14,0,10,6,1683,1657,98.5,18,https://fbref.com/en/players/89ac64a6/Manuel-Akanji
2020,Dortmund,Bundesliga,Paco Alcácer,ESP,FW,25,1993,5.9,167,2,8,74,88,31,150,4,7,57.1,5,1,85,181,80,3,3,1,13,8,231,116,50.2,56,https://fbref.com/en/players/a7a9d95a/Paco-Alcacer
2020,Dortmund,Bundesliga,Leonardo Balerdi,ARG,"DF,MF",20,1999,1.5,142,12,52,93,2,0,138,1,3,33.3,2,0,110,487,176,3,0,0,0,1,110,107,97.3,0,https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi
2020,Dortmund,Bundesliga,Julian Brandt,GER,"MF,FW",23,1996,24.5,1987,15,287,1125,710,83,1949,63,90,70,67,1,1509,7463,3242,165,53,13,64,48,1855,1621,87.4,223,https://fbref.com/en/players/a167537f/Julian-Brandt
2020,Dortmund,Bundesliga,Jacob Bruun Larsen,DEN,"FW,MF",20,1998,0.8,36,0,3,12,22,7,36,1,3,33.3,1,0,28,105,52,1,0,0,4,1,48,29,60.4,11,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2020,Dortmund,Bundesliga,Roman Bürki,SUI,GK,28,1990,30.8,1102,934,1099,3,0,0,852,0,2,0,0,0,610,2826,1173,0,0,0,0,0,560,554,98.9,0,https://fbref.com/en/players/9d12e142/Roman-Burki
2020,Dortmund,Bundesliga,Emre Can,GER,"MF,DF",25,1994,10.6,862,42,262,531,132,20,849,15,25,60,17,0,621,3238,1597,50,14,2,5,16,684,650,95,27,https://fbref.com/en/players/a65ce836/Emre-Can
2020,Dortmund,Bundesliga,Mahmoud Dahoud,GER,MF,23,1996,6.2,578,15,121,377,118,9,572,13,17,76.5,14,1,456,2087,966,32,12,0,9,11,522,471,90.2,22,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud
2020,Dortmund,Bundesliga,Thomas Delaney,DEN,MF,27,1991,9.2,709,37,205,451,89,9,696,4,7,57.1,4,1,439,1539,670,28,9,0,3,6,504,477,94.6,11,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2020,Dortmund,Bundesliga,Mario Götze,GER,FW,27,1992,5.8,357,1,11,173,188,37,337,5,12,41.7,5,0,277,888,432,27,12,2,12,12,387,279,72.1,60,https://fbref.com/en/players/9efa1d25/Mario-Gotze
2020,Dortmund,Bundesliga,Raphaël Guerreiro,POR,DF,25,1993,25.9,2417,51,606,1340,667,53,2180,49,76,64.5,53,8,1689,7703,4781,219,80,11,28,32,1884,1760,93.4,80,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro
2020,Dortmund,Bundesliga,Erling Haaland,NOR,FW,19,2000,11.8,367,9,21,179,189,68,342,12,27,44.4,13,1,217,966,562,35,11,10,32,13,467,261,55.9,104,https://fbref.com/en/players/1f44ac21/Erling-Haaland
2020,Dortmund,Bundesliga,Achraf Hakimi,MAR,"DF,FW",20,1998,30.2,2826,53,564,1446,1005,113,2548,66,117,56.4,73,10,2072,9863,6303,309,88,35,53,57,2341,2071,88.5,190,https://fbref.com/en/players/e42d61c7/Achraf-Hakimi
2020,Dortmund,Bundesliga,Thorgan Hazard,BEL,"FW,MF",26,1993,26.4,1562,23,161,673,836,130,1450,56,97,57.7,61,3,1098,5317,2955,175,55,38,53,49,1502,1176,78.3,255,https://fbref.com/en/players/50871bcc/Thorgan-Hazard
2020,Dortmund,Bundesliga,Marwin Hitz,SUI,GK,31,1987,3.2,104,92,103,1,0,0,76,0,0,NA,0,0,65,332,172,0,0,0,0,0,53,51,96.2,0,https://fbref.com/en/players/2e7ff968/Marwin-Hitz
2020,Dortmund,Bundesliga,Mats Hummels,GER,DF,30,1988,28.7,2588,305,1440,1255,80,29,2530,8,10,80,9,0,1760,10288,6221,159,14,0,7,9,1818,1788,98.3,28,https://fbref.com/en/players/05d548d8/Mats-Hummels
2020,Dortmund,Bundesliga,Mateu Morey,ESP,"DF,FW",19,2000,2.2,192,5,60,101,49,2,185,4,5,80,4,0,148,757,489,25,6,0,1,2,153,148,96.7,3,https://fbref.com/en/players/5fd5e542/Mateu-Morey
2020,Dortmund,Bundesliga,Łukasz Piszczek,POL,DF,34,1985,23.4,2192,108,863,1172,291,20,2077,13,23,56.5,15,1,1513,7477,3700,122,29,3,15,6,1674,1624,97,25,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
2020,Dortmund,Bundesliga,Tobias Raschl,GER,MF,19,2000,0.3,17,1,3,9,6,0,17,0,0,NA,0,0,12,58,21,2,1,0,0,1,12,12,100,0,https://fbref.com/en/players/bd992863/Tobias-Raschl
2020,Dortmund,Bundesliga,Marco Reus,GER,"MF,FW",30,1989,16.6,896,17,79,412,458,120,859,29,53,54.7,32,2,608,2605,1184,69,21,9,37,34,978,681,69.6,156,https://fbref.com/en/players/36a3ff67/Marco-Reus
2020,Dortmund,Bundesliga,Gio Reyna,USA,"MF,FW",16,2002,3.9,280,4,33,163,106,14,277,19,26,73.1,20,1,231,1150,617,33,8,4,11,10,268,228,85.1,23,https://fbref.com/en/players/7fa4e703/Gio-Reyna
2020,Dortmund,Bundesliga,Jadon Sancho,ENG,"FW,MF",19,2000,25.4,1924,8,158,873,1050,144,1829,93,164,56.7,100,9,1612,8282,4657,263,92,49,61,51,1946,1620,83.2,263,https://fbref.com/en/players/dbf053da/Jadon-Sancho
2020,Dortmund,Bundesliga,Marcel Schmelzer,GER,"DF,FW",31,1988,0.7,58,3,10,36,16,3,53,0,0,NA,0,0,34,184,71,4,1,0,0,0,43,37,86,2,https://fbref.com/en/players/89565ac5/Marcel-Schmelzer
2020,Dortmund,Bundesliga,Nico Schulz,GER,DF,26,1993,6.6,515,16,119,256,167,19,467,6,11,54.5,6,0,371,1811,983,55,18,7,4,5,405,371,91.6,32,https://fbref.com/en/players/fa274d97/Nico-Schulz
2020,Dortmund,Bundesliga,Julian Weigl,GER,"MF,DF",23,1995,11.3,923,62,294,573,111,9,910,6,8,75,6,0,707,3434,1685,55,7,2,3,9,749,723,96.5,8,https://fbref.com/en/players/346d51d9/Julian-Weigl
2020,Dortmund,Bundesliga,Axel Witsel,BEL,MF,30,1989,24.9,2007,54,426,1336,359,39,1956,22,27,81.5,23,0,1572,7211,2702,121,30,4,11,29,1668,1581,94.8,53,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2020,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,20,1999,10.9,934,80,415,559,26,7,924,6,6,100,6,0,706,3807,1843,56,8,1,1,3,695,688,99,7,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2020,Düsseldorf,Bundesliga,Opoku Ampomah,GHA,"FW,MF",23,1996,5.6,205,4,30,80,117,26,200,18,41,43.9,21,0,179,749,518,28,10,9,23,14,234,142,60.7,49,https://fbref.com/en/players/e7199efb/Opoku-Ampomah
2020,Düsseldorf,Bundesliga,Kaan Ayhan,TUR,DF,24,1994,30.3,2017,139,975,977,228,29,1888,11,13,84.6,11,1,1327,7427,4692,119,29,3,11,4,1419,1362,96,28,https://fbref.com/en/players/2200181e/Kaan-Ayhan
2020,Düsseldorf,Bundesliga,Lewis Baker,ENG,MF,24,1995,6.1,283,15,70,179,54,6,276,10,12,83.3,10,0,204,1125,534,25,4,2,7,5,209,190,90.9,13,https://fbref.com/en/players/1b278bf5/Lewis-Baker
2020,Düsseldorf,Bundesliga,Aymen Barkok,MAR,"FW,MF",21,1998,0.9,45,4,12,26,9,0,44,0,1,0,0,0,23,44,25,2,1,0,2,1,34,25,73.5,1,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2020,Düsseldorf,Bundesliga,Valon Berisha,KVX,"MF,FW",26,1993,10.5,493,7,83,266,163,17,476,2,5,40,2,0,340,1207,546,28,9,2,15,10,448,353,78.8,60,https://fbref.com/en/players/d5575935/Valon-Berisha
2020,Düsseldorf,Bundesliga,Adam Bodzek,GER,MF,33,1985,22.4,899,75,317,500,108,13,880,4,6,66.7,4,0,481,1741,810,26,7,0,10,12,529,479,90.5,19,https://fbref.com/en/players/bb8a42fa/Adam-Bodzek
2020,Düsseldorf,Bundesliga,Robin Bormuth,GER,DF,23,1995,2,97,27,73,26,4,2,94,0,0,NA,0,0,44,294,216,1,0,0,1,0,53,53,100,2,https://fbref.com/en/players/d728acae/Robin-Bormuth
2020,Düsseldorf,Bundesliga,Oliver Fink,GER,"MF,FW",37,1982,7.5,379,12,64,195,142,23,374,6,11,54.5,9,1,205,803,396,18,10,5,17,17,325,222,68.3,52,https://fbref.com/en/players/316162b6/Oliver-Fink
2020,Düsseldorf,Bundesliga,Niko Gießelmann,GER,DF,27,1991,22.9,1378,79,551,582,326,13,1129,8,16,50,9,1,717,3635,1886,65,25,0,26,11,810,737,91,48,https://fbref.com/en/players/7242b495/Niko-Giesselmann
2020,Düsseldorf,Bundesliga,Rouwen Hennings,GER,FW,31,1987,27.3,873,36,82,388,426,106,797,19,35,54.3,23,3,483,1550,574,30,8,5,39,32,1100,590,53.6,225,https://fbref.com/en/players/17611373/Rouwen-Hennings
2020,Düsseldorf,Bundesliga,André Hoffmann,GER,DF,26,1993,27,1596,199,1023,611,36,19,1540,4,4,100,4,0,977,4779,2085,28,4,0,3,3,1033,1021,98.8,15,https://fbref.com/en/players/34b306a1/Andre-Hoffmann
2020,Düsseldorf,Bundesliga,Mathias Jørgensen,DEN,DF,29,1990,5.5,282,49,182,106,4,1,270,0,0,NA,0,0,126,535,289,3,0,0,0,0,144,141,97.9,2,https://fbref.com/en/players/0db5d2c8/Mathias-Jorgensen
2020,Düsseldorf,Bundesliga,Kenan Karaman,TUR,FW,25,1994,15,523,10,40,229,286,89,505,24,37,64.9,28,1,378,1888,970,45,17,9,52,31,717,407,56.8,175,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2020,Düsseldorf,Bundesliga,Florian Kastenmeier,GER,GK,22,1997,17,676,590,669,8,0,0,514,3,3,100,3,1,366,1925,1084,0,0,0,0,0,326,325,99.7,0,https://fbref.com/en/players/dc2e4736/Florian-Kastenmeier
2020,Düsseldorf,Bundesliga,Dawid Kownacki,POL,"FW,MF",22,1997,12.1,497,8,76,239,227,56,479,32,59,54.2,33,1,347,1712,938,43,17,9,29,28,532,323,60.7,101,https://fbref.com/en/players/be5e1c4c/Dawid-Kownacki
2020,Düsseldorf,Bundesliga,Alfredo Morales,USA,MF,29,1990,19.2,835,47,204,456,216,39,826,23,34,67.6,23,0,467,1757,858,37,16,1,24,32,614,481,78.3,76,https://fbref.com/en/players/ff45add5/Alfredo-Morales
2020,Düsseldorf,Bundesliga,Kasim Nuhu,GHA,DF,24,1995,11.1,654,95,385,285,28,9,638,11,13,84.6,11,0,432,2270,1359,36,4,0,2,7,412,402,97.6,6,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu
2020,Düsseldorf,Bundesliga,Kelvin Ofori,GHA,"MF,FW",18,2001,0.4,31,0,1,10,25,1,31,0,4,0,0,0,28,203,64,4,2,0,2,1,30,26,86.7,5,https://fbref.com/en/players/1151fb6e/Kelvin-Ofori
2020,Düsseldorf,Bundesliga,Thomas Pledl,GER,"DF,MF",25,1994,1,55,1,9,21,28,5,53,2,3,66.7,2,0,38,217,103,6,1,1,3,2,53,33,62.3,18,https://fbref.com/en/players/1748c9f7/Thomas-Pledl
2020,Düsseldorf,Bundesliga,Steven Skrzybski,GER,"FW,MF",26,1992,5.9,221,5,29,94,105,18,218,7,13,53.8,8,0,155,646,354,20,4,4,16,13,251,146,58.2,51,https://fbref.com/en/players/58ce23e5/Steven-Skrzybski
2020,Düsseldorf,Bundesliga,Marcel Sobottka,GER,MF,25,1994,7.8,299,14,99,170,46,8,294,4,6,66.7,4,1,176,691,282,6,4,0,6,7,201,173,86.1,13,https://fbref.com/en/players/664590fa/Marcel-Sobottka
2020,Düsseldorf,Bundesliga,Zack Steffen,USA,GK,24,1995,17,674,583,669,6,0,0,464,0,0,NA,0,0,313,1495,920,0,0,0,0,0,247,247,100,0,https://fbref.com/en/players/42130443/Zack-Steffen
2020,Düsseldorf,Bundesliga,Kevin Stöger,AUT,MF,25,1993,14.1,1115,18,209,654,316,13,1003,24,31,77.4,24,0,743,3343,1625,73,21,5,15,23,812,756,93.1,45,https://fbref.com/en/players/e5649a78/Kevin-Stoger
2020,Düsseldorf,Bundesliga,Markus Suttner,AUT,"DF,MF",32,1987,14.9,997,53,293,473,284,11,859,5,8,62.5,5,0,567,2664,1458,69,22,2,10,7,606,557,91.9,27,https://fbref.com/en/players/7391c2d9/Markus-Suttner
2020,Düsseldorf,Bundesliga,Bernard Tekpetey,GHA,"FW,MF",21,1997,5,194,0,19,86,113,13,188,10,18,55.6,10,0,162,935,650,34,11,5,25,19,214,129,60.3,35,https://fbref.com/en/players/7bf8ad6c/Bernard-Tekpetey
2020,Düsseldorf,Bundesliga,Erik Thommy,GER,"DF,FW",24,1994,25.1,1234,21,204,528,613,72,1123,47,69,68.1,49,0,887,5755,3612,176,62,26,42,53,1061,816,76.9,155,https://fbref.com/en/players/df8e7b62/Erik-Thommy
2020,Düsseldorf,Bundesliga,Jean Zimmer,GER,"DF,MF",25,1993,8,341,8,62,138,160,12,280,6,14,42.9,7,0,211,902,600,28,13,2,13,12,275,205,74.5,37,https://fbref.com/en/players/912e63b5/Jean-Zimmer
2020,Düsseldorf,Bundesliga,Matthias Zimmermann,GER,"DF,MF",27,1992,32.5,1990,97,559,975,575,26,1741,14,34,41.2,15,0,1132,5195,3191,119,51,4,18,18,1287,1135,88.2,86,https://fbref.com/en/players/e199d5b0/Matthias-Zimmermann
2020,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,33,1986,18.8,1073,108,482,588,87,11,1022,9,11,81.8,11,1,662,3916,2242,73,21,1,6,2,639,619,96.9,9,https://fbref.com/en/players/565bf0da/David-Abraham
2020,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,"DF,MF",29,1990,13.6,589,32,131,247,241,34,524,4,10,40,5,0,309,1645,817,51,14,3,13,8,499,355,71.1,61,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2020,Eint Frankfurt,Bundesliga,Danny da Costa,GER,"DF,MF",26,1993,15.4,806,28,153,317,373,45,697,23,40,57.5,25,0,469,2391,1144,61,19,12,12,15,582,457,78.5,91,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2020,Eint Frankfurt,Bundesliga,Bas Dost,NED,FW,30,1989,16.4,584,23,46,331,218,76,570,4,7,57.1,5,1,200,474,218,8,3,2,23,7,759,447,58.9,143,https://fbref.com/en/players/dc90cfbe/Bas-Dost
2020,Eint Frankfurt,Bundesliga,Erik Durm,GER,DF,27,1992,5.7,322,11,82,124,132,16,276,5,7,71.4,5,0,188,994,427,20,10,1,8,8,213,170,79.8,31,https://fbref.com/en/players/cf623c78/Erik-Durm
2020,Eint Frankfurt,Bundesliga,Simon Falette,GUI,DF,27,1992,1,74,12,53,25,2,2,70,1,1,100,1,0,33,250,146,0,0,0,0,0,38,35,92.1,0,https://fbref.com/en/players/b82880c6/Simon-Falette
2020,Eint Frankfurt,Bundesliga,Gelson Fernandes,SUI,MF,32,1986,8.6,336,21,115,213,20,0,335,3,4,75,3,0,161,644,268,5,0,0,0,1,159,146,91.8,0,https://fbref.com/en/players/8e58987d/Gelson-Fernandes
2020,Eint Frankfurt,Bundesliga,Mijat Gaćinović,SRB,"MF,FW",24,1995,11.6,528,5,76,302,190,30,509,19,36,52.8,21,6,343,1845,954,58,17,10,21,15,486,332,68.3,94,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2020,Eint Frankfurt,Bundesliga,Jonathan de Guzmán,NED,"MF,FW",31,1987,1,124,1,12,74,46,2,109,1,2,50,1,0,83,423,210,9,2,0,5,4,96,84,87.5,12,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman
2020,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",35,1984,21.9,1565,115,728,956,60,1,1477,4,4,100,4,1,1007,8143,5548,132,21,0,3,13,986,974,98.8,11,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2020,Eint Frankfurt,Bundesliga,Martin Hinteregger,AUT,DF,26,1992,30.2,2040,224,995,1004,187,55,1854,10,22,45.5,12,1,1142,6976,3354,84,22,4,21,10,1197,1134,94.7,47,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2020,Eint Frankfurt,Bundesliga,Stefan Ilsanker,AUT,"DF,MF",30,1989,9.3,640,58,278,325,65,12,617,2,3,66.7,2,0,373,1748,870,32,4,0,1,5,416,399,95.9,8,https://fbref.com/en/players/8494acc4/Stefan-Ilsanker
2020,Eint Frankfurt,Bundesliga,Dejan Joveljić,SRB,FW,19,1999,1.7,40,1,4,13,25,3,39,1,2,50,1,0,26,64,29,1,0,0,2,3,72,29,40.3,15,https://fbref.com/en/players/95a24690/Dejan-Joveljic
2020,Eint Frankfurt,Bundesliga,Daichi Kamada,JPN,"MF,FW",22,1996,21.9,1052,6,99,520,509,88,956,37,56,66.1,38,0,712,3627,2005,135,40,19,39,54,1007,684,67.9,197,https://fbref.com/en/players/15b287da/Daichi-Kamada
2020,Eint Frankfurt,Bundesliga,Dominik Kohr,GER,MF,25,1994,16.1,992,27,193,587,256,37,974,21,32,65.6,22,0,618,2707,1380,71,21,7,15,15,732,650,88.8,78,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2020,Eint Frankfurt,Bundesliga,Filip Kostić,SRB,"DF,MF",26,1992,32.9,2063,25,312,924,1015,115,1744,86,141,61,88,6,1404,8613,5480,242,91,48,63,62,1518,1238,81.6,178,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2020,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,19,1999,19.1,1269,82,480,719,157,20,1139,21,31,67.7,22,0,767,3708,1996,74,25,3,10,6,807,733,90.8,27,https://fbref.com/en/players/441197b8/Obite-NDicka
2020,Eint Frankfurt,Bundesliga,Gonçalo Paciência,POR,FW,24,1994,14.3,547,11,30,263,278,91,525,26,47,55.3,28,2,383,1383,691,40,12,11,59,39,736,417,56.7,173,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
2020,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,FW,25,1993,1,31,0,0,10,23,7,29,1,2,50,1,0,26,143,109,5,2,3,4,3,47,25,53.2,17,https://fbref.com/en/players/536cebe5/Ante-Rebic
2020,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,28,1990,21.5,1415,49,335,899,283,21,1363,15,21,71.4,15,0,888,5277,2851,112,31,4,13,13,1038,917,88.3,64,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2020,Eint Frankfurt,Bundesliga,Frederik Rønnow,DEN,GK,26,1992,9,373,321,370,3,0,0,294,0,0,NA,0,0,213,893,576,0,0,0,0,0,187,187,100,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2020,Eint Frankfurt,Bundesliga,André Silva,POR,FW,23,1995,17.5,702,8,34,325,390,118,663,18,35,51.4,20,1,446,2083,1131,65,26,12,53,40,974,530,54.4,233,https://fbref.com/en/players/3effaa34/Andre-Silva
2020,Eint Frankfurt,Bundesliga,Djibril Sow,SUI,MF,22,1997,19.4,1128,27,216,683,302,31,1088,13,25,52,14,0,714,3924,1882,89,25,4,25,20,852,700,82.2,92,https://fbref.com/en/players/4c6facae/Djibril-Sow
2020,Eint Frankfurt,Bundesliga,Lucas Torró,ESP,"MF,FW",25,1994,3.7,227,8,60,140,36,6,221,2,4,50,3,0,108,513,261,11,3,0,4,0,119,110,92.4,12,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
2020,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,23,1996,16.6,895,71,273,431,235,22,810,20,26,76.9,20,0,502,2307,1395,69,20,2,11,18,545,480,88.1,37,https://fbref.com/en/players/c8c60119/Almamy-Toure
2020,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,29,1990,22,990,777,985,6,1,1,776,0,0,NA,0,0,571,2680,1516,0,0,0,0,0,515,514,99.8,0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2020,Eint Frankfurt,Bundesliga,Felix Wiedwald,GER,GK,29,1990,3,114,97,113,1,0,0,83,0,0,NA,0,0,50,256,110,0,0,0,0,0,42,42,100,0,https://fbref.com/en/players/e2d34771/Felix-Wiedwald
2020,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,29,1990,7.4,438,21,141,256,64,3,423,7,10,70,7,0,291,1344,504,18,7,1,8,8,288,261,90.6,10,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2020,Freiburg,Bundesliga,Brandon Borrello,AUS,"MF,FW",24,1995,3.3,149,3,25,79,59,9,147,6,15,40,8,0,115,486,197,10,5,1,18,13,133,96,72.2,28,https://fbref.com/en/players/b4d90315/Brandon-Borrello
2020,Freiburg,Bundesliga,Kwon Chang-hoon,KOR,"MF,FW",25,1994,7.5,386,16,67,183,170,29,384,10,17,58.8,10,1,288,1597,672,30,15,4,19,12,361,270,74.8,61,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon
2020,Freiburg,Bundesliga,Mark Flekken,NED,GK,26,1993,10,475,436,473,3,0,0,345,2,2,100,2,0,244,1373,592,0,0,0,0,0,219,219,100,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2020,Freiburg,Bundesliga,Mike Frantz,GER,"MF,DF",32,1986,3.9,171,5,45,91,47,11,161,1,1,100,1,0,99,556,303,15,5,0,4,4,125,99,79.2,17,https://fbref.com/en/players/482b70ad/Mike-Frantz
2020,Freiburg,Bundesliga,Jérôme Gondorf,GER,MF,31,1988,1.3,64,5,14,37,16,1,63,4,5,80,4,1,40,133,53,3,1,0,4,3,41,34,82.9,1,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf
2020,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",26,1993,18,992,31,171,425,481,62,878,26,54,48.1,30,2,673,3980,2176,112,33,21,27,39,782,645,82.5,118,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2020,Freiburg,Bundesliga,Manuel Gulde,GER,DF,28,1991,15.2,1015,138,549,473,75,16,977,7,8,87.5,7,0,618,3704,2180,54,16,0,3,5,663,646,97.4,10,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2020,Freiburg,Bundesliga,Christian Günter,GER,DF,26,1993,33.7,1934,70,461,804,823,61,1459,18,46,39.1,20,1,1102,6588,4545,188,87,21,33,35,1262,1092,86.5,121,https://fbref.com/en/players/8593f88c/Christian-Gunter
2020,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",25,1994,19.1,1106,28,234,665,274,29,1078,19,28,67.9,20,0,730,3270,1334,54,25,4,22,30,871,710,81.5,74,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2020,Freiburg,Bundesliga,Dominique Heintz,GER,DF,25,1993,27,1646,274,951,761,63,5,1598,19,23,82.6,19,0,1073,6338,3618,90,20,0,2,11,1055,1045,99.1,7,https://fbref.com/en/players/699fb8db/Dominique-Heintz
